Nome,Aeroporto,Cartões aceitos,Comodidades,Completude,Descrição,Dias da semana,Falta,Foto de capa,Galeria,Horário,IATA,ID Supabase,Núm. fotos,País,Prioridade,Status curadoria,Tempo máx permanência,Terminal,Website,Última atualização banco
Al Safwa First Class Lounge DOH,"DOH · Doha, Catar",OneWorld Emerald,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Nap, Sala de orações, Vista, Wi-Fi",60,First Class lounge exclusivo Qatar,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/a3/Hamad_International_Airport_Qatar.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Hamad_International_Airport_Qatar.jpg,24h,DOH,e0279ade-1470-43eb-8ed4-0849e4a9f158,1,Catar,Baixa,Pendente,,Main Terminal,,22 de maio de 2026
Flagship Lounge DFW,"DFW · Dallas/Fort Worth, Estados Unidos",OneWorld Emerald,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,AA First Class,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/3/39/American_Airlines_Boeing_777-300ER_%282-1_crop%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/American_Airlines_Boeing_777-300ER_%282-1_crop%29.jpg,05:00-22:00,DFW,47c8b99e-3e4c-4221-a537-1eb658729946,1,Estados Unidos,Baixa,Pendente,,Terminal D,,22 de maio de 2026
American Express Centurion Lounge DCA,"DCA · Washington/Reagan, Estados Unidos","Amex Centurion, Amex Platinum","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/1/1d/Ronald_Reagan_Washington_National_Airport_overhead_2023.png,https://upload.wikimedia.org/wikipedia/commons/1/1d/Ronald_Reagan_Washington_National_Airport_overhead_2023.png,05:00-22:00,DCA,7d8b1bc9-1fdb-4cc0-a169-a48ed8e0bce7,1,Estados Unidos,Baixa,Pendente,,Terminal B/C,,22 de maio de 2026
Sala VIP Flytour FLN,"FLN · Florianópolis, Brasil","DragonPass, Mastercard Airport Experiences, Visa Airport Companion","Ar condicionado, Bar, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,FLN,c0a6b4e3-d8fb-46e8-9008-a907840ba0ff,0,Brasil,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
SkyTeam Lounge DXB,"DXB · Dubai, Emirados Árabes Unidos",SkyTeam Elite Plus,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Sala de orações, Wi-Fi",60,Embarque internacional SkyTeam,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,24h,DXB,14197615-b651-4b5f-88b1-3c3a3fa5f5bc,1,Emirados Árabes Unidos,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
Living Heineken (HNK) FLN,"FLN · Florianópolis, Brasil","DragonPass, Heineken Voucher, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Comida, Wi-Fi",50,Área de embarque | Voucher: Voucher de consumo,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,FLN,471d5b85-ce23-464a-a18d-9176fa4eb181,0,Brasil,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
United Club EWR C,"EWR · Newark Liberty, Estados Unidos",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/d1/New_York_City_by_Sentinel-2_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d1/New_York_City_by_Sentinel-2_%28cropped%29.jpg,04:30-22:00,EWR,269068d5-8bb2-4741-b27c-873c71ad3760,1,Estados Unidos,Baixa,Pendente,,Terminal C,,22 de maio de 2026
Marhaba Lounge DXB T3,"DXB · Dubai, Emirados Árabes Unidos","DragonPass, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Chuveiro, Comida, Sala de orações, Wi-Fi",50,Lounge premium pago,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,24h,DXB,4bac62fd-9773-43c1-a661-259fbf0a1618,0,Emirados Árabes Unidos,Baixa,Pendente,,Terminal 3,,22 de maio de 2026
Aer Lingus Lounge DUB,"DUB · Dublin, Irlanda","OneWorld Emerald, OneWorld Sapphire","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque internacional Aer Lingus,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/ed/T2Dublin_Airport-doyler79.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/T2Dublin_Airport-doyler79.jpg,04:30-22:00,DUB,c4bbe8c0-4e7e-41b9-a0f9-856074f703c6,1,Irlanda,Baixa,Pendente,,Terminal 2,,22 de maio de 2026
Emirates First Class Lounge DXB A,"DXB · Dubai, Emirados Árabes Unidos",SkyTeam Elite Plus,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Sala de orações, Vista, Wi-Fi",60,First Class Emirates exclusivo,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/5/5a/FlyDubai_737-800_A6-FDB.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/FlyDubai_737-800_A6-FDB.jpg,24h,DXB,2502cec0-f9af-4d22-ac0b-4165d23361f7,1,Emirados Árabes Unidos,Baixa,Pendente,,Terminal 3 Concourse A,,22 de maio de 2026
ITA Airways Piazza Navona Lounge FCO,"FCO · Roma, Itália",SkyTeam Elite Plus,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",50,Embarque internacional,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,FCO,aec74c18-638e-4d7f-9963-9a1ab8521963,0,Itália,Baixa,Pendente,,Terminal 3,,22 de maio de 2026
Emirates Business Class Lounge DXB B,"DXB · Dubai, Emirados Árabes Unidos",SkyTeam Elite Plus,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Sala de orações, Vista, Wi-Fi",60,Business Class Emirates,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/2/25/22_boeing_772_app_cmb.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/22_boeing_772_app_cmb.jpg,24h,DXB,25abb501-8c27-43b2-b97e-e198cde08ca1,1,Emirados Árabes Unidos,Baixa,Pendente,,Terminal 3 Concourse B,,22 de maio de 2026
51st & Green Lounge DUB T2,"DUB · Dublin, Irlanda","DragonPass, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",50,Embarque US Preclearance,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,04:30-22:00,DUB,85e56769-58cd-40cd-bd33-fffdbaa884e2,0,Irlanda,Baixa,Pendente,,Terminal 2,,22 de maio de 2026
Ahlan Lounge DXB T1,"DXB · Dubai, Emirados Árabes Unidos","DragonPass, LoungeKey, Priority Pass","Ar condicionado, Bar, Chuveiro, Comida, Sala de orações, Wi-Fi",50,Embarque internacional,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,24h,DXB,f951762a-d5cf-43b3-b064-4999124273da,0,Emirados Árabes Unidos,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
Plaza Premium Lounge EDI,"EDI · Edimburgo, Reino Unido","DragonPass, LoungeKey, Plaza Premium, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/f/f4/Jim_Nabors_at_Indianapolis_500.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f4/Jim_Nabors_at_Indianapolis_500.jpg,05:00-21:00,EDI,0f17bde9-1a56-402a-ac0c-2ad0a3b0cf2f,1,Reino Unido,Baixa,Pendente,,Main Terminal,,22 de maio de 2026
Plaza Premium Lounge FCO T3,"FCO · Roma, Itália","DragonPass, LoungeKey, Plaza Premium, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque internacional,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,FCO,36e6cb03-5690-48bf-87c5-9aaacf958b73,0,Itália,Baixa,Pendente,,Terminal 3,,22 de maio de 2026
ITA Airways Piazza di Spagna Lounge FCO,"FCO · Roma, Itália",SkyTeam Elite Plus,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque Schengen,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,FCO,a228745c-7ed6-4fe2-aa4f-b71ed981c256,0,Itália,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
United Polaris Lounge EWR,"EWR · Newark Liberty, Estados Unidos",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque internacional,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/d1/New_York_City_by_Sentinel-2_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d1/New_York_City_by_Sentinel-2_%28cropped%29.jpg,11:00-22:30,EWR,fcbff854-dec6-45de-839f-36a89328fe1e,1,Estados Unidos,Baixa,Pendente,,Terminal C,,22 de maio de 2026
Oman Air Lounge,"BKK · Bangkok, Tailândia",,,20,"Concourse E (BKK Airport), Bang Phli, สมุทรปราการ 10540",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/9/9c/HS-THH%40PEK_%2820180820153254%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9c/HS-THH%40PEK_%2820180820153254%29.jpg,,BKK,27b23c0f-be82-4f93-86d3-a152e87f92c4,1,Tailândia,Média,Pendente,,,,26 de maio de 2026
Atelier Relaxium Lounge,"CPH · Copenhague, Dinamarca",,,10,"Terminal 2 (CPH Airport), 2770 Kastrup",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,CPH,eadab2c0-71c4-4717-aac9-b6c30abf727c,0,Dinamarca,Média,Pendente,,,,26 de maio de 2026
SAS Gold Lounge,"ARN · Estocolmo, Suécia",,,20,"SkyCity, Terminal 5 (ARN Airport), 190 45 Stockholm-Arlanda",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0a/Scandinavian_Airlines_System_%2849606868433%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Scandinavian_Airlines_System_%2849606868433%29.jpg,,ARN,a3876b92-1c93-4d5b-8c1f-0e5bc0abdb78,1,Suécia,Média,Pendente,,,http://www.sas.se,26 de maio de 2026
Etihad Airways Business Class Lounge Pier B,"AUH · Abu Dhabi, Emirados Árabes Unidos",,,20,"Terminal 3, Pier B (AUH Airport), Abu Dhabi",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0d/London_-_Heathrow_%28LHR_-_EGLL%29_AN1572653.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/London_-_Heathrow_%28LHR_-_EGLL%29_AN1572653.jpg,,AUH,af4ba382-342a-41e6-b220-179dd8f06f5f,1,Emirados Árabes Unidos,Média,Pendente,,,,26 de maio de 2026
Dilmun Lounge,"BAH · Bahrein, Bahrein",,,10,"Bahrain International Airport (BAH Airport), Muharraq",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,BAH,5bd40cd8-23cd-4468-a36f-6d66286f251a,0,Bahrein,Média,Pendente,,,,26 de maio de 2026
Avianca Sala VIP BOG,"BOG · Bogotá, Colômbia",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque internacional Avianca,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/e0/Aerial_view_of_SJU.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/Aerial_view_of_SJU.jpg,24h,BOG,9504404a-2862-491c-a5aa-5c559beb326a,1,Colômbia,Média,Pendente,,Terminal 1 Internacional,,22 de maio de 2026
American Express Centurion Lounge,"ARN · Estocolmo, Suécia",,,20,"Terminal 5 (ARN Airport), 190 45 Stockholm-Arlanda",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/de/Sala_Dal%C3%AD_-_Rinc%C3%B3n_del_Vino_%285657319902%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Sala_Dal%C3%AD_-_Rinc%C3%B3n_del_Vino_%285657319902%29.jpg,,ARN,3a5d49c9-6bd0-4f24-bf1d-da9c492e4d8f,1,Suécia,Média,Pendente,,,,26 de maio de 2026
ZAIN VIP Lounge,"AMM · Petra, Jordânia",,,10,,,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, descrição, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/3/39/Queen_Alia_International_Airport_-_New_Terminal_-_2013.JPG,https://upload.wikimedia.org/wikipedia/commons/3/39/Queen_Alia_International_Airport_-_New_Terminal_-_2013.JPG,,AMM,693f07e9-18fc-467b-9609-0e0a8426d06d,1,Jordânia,Média,Pendente,,,,26 de maio de 2026
VIP Club,"BSB · Brasília, Brasil",,,20,"Terminal 1 (Aeroporto de Brasília), Brasília, DF, 71608-900",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/4/4c/Backstreet_Boys-_Larger_Than_Life.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/Backstreet_Boys-_Larger_Than_Life.jpg,,BSB,b2fa6779-156b-4389-8331-e84bc17949e0,1,Brasil,Média,Pendente,,,http://www.bsb.aero,26 de maio de 2026
Sala VIP Mastercard Black,"BSB · Brasília, Brasil",,,20,"Aeropuerto Internacional de Brasília Presidente Juscelino Kubitschek (BSB), Brasília, DF",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,,BSB,9ad5b49c-58d2-47ee-8315-b2a1879a41c7,1,Brasil,Média,Pendente,,,,26 de maio de 2026
BA Lounge,"BCN · Barcelona, Espanha",,,20,"Terminal 1 (BCN Airport), 08820 El Prat de Llobregat Catalunya",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/9/92/Washington_Dulles_International_Airport_at_Dusk.jpg,https://upload.wikimedia.org/wikipedia/commons/9/92/Washington_Dulles_International_Airport_at_Dusk.jpg,,BCN,791cc1f3-4b0a-450a-8464-cd789f2994c5,1,Espanha,Média,Pendente,,,,26 de maio de 2026
Air France Lounge CDG 2F,"CDG · Paris, França",SkyTeam Elite Plus,"Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",50,Embarque Schengen,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,CDG,87cca4b7-0da8-47d0-ab3b-5c66bdf51ab5,0,França,Média,Pendente,,Terminal 2F,,22 de maio de 2026
Menzies Pearl Lounge - T4 (Gate C37),"ARN · Estocolmo, Suécia",,,10,"Terminal 4 (ARN Airport), 190 60 Stockholm-Arlanda",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,ARN,93c43415-5268-4e60-bba0-511f23a0c1a0,0,Suécia,Média,Pendente,,,,26 de maio de 2026
VIP Lounge,"BAH · Bahrein, Bahrein",,,20,"Bahrain International Lounge, Al-Ḥidd",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/a7/Bahrain_International_Airport_%28New_Terminal%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a7/Bahrain_International_Airport_%28New_Terminal%29.jpg,,BAH,abe9ce54-fcd9-4c48-8fd3-f9c6e11351ba,1,Bahrein,Média,Pendente,,,,26 de maio de 2026
Extime Lounge CDG 2F,"CDG · Paris, França","DragonPass, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",50,Embarque Schengen,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,CDG,56d76414-b998-4046-9bac-32f51b99002b,0,França,Média,Pendente,,Terminal 2F,,22 de maio de 2026
VIP Lounge Abu Dhabi Airport,"AUH · Abu Dhabi, Emirados Árabes Unidos",,,20,"Terminal 1 (AUH Airport), Abu Dhabi",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0c/Abu_Dhabi_%28UAE%29%2C_Zayed_International_Airport%2C_Terminal_A_%2803%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/Abu_Dhabi_%28UAE%29%2C_Zayed_International_Airport%2C_Terminal_A_%2803%29.jpg,,AUH,41483776-6e98-4868-baf6-b67cd22870f0,1,Emirados Árabes Unidos,Média,Pendente,,,,26 de maio de 2026
KLM Crown Lounge AMS 25,"AMS · Amsterdã, Países Baixos",SkyTeam Elite Plus,"Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",50,Embarque Schengen,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,AMS,22b0270a-bedf-400c-8c2c-4fb8d9466d23,0,Países Baixos,Média,Pendente,,Lounge 25,,22 de maio de 2026
Star Alliance Lounge CDG 1,"CDG · Paris, França",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque internacional,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/1/1e/N957JB_JFK_Landing_4R_B6_A321_231_Knock_Knock_Blue%27s_There%21_Small.png,https://upload.wikimedia.org/wikipedia/commons/1/1e/N957JB_JFK_Landing_4R_B6_A321_231_Knock_Knock_Blue%27s_There%21_Small.png,05:30-22:00,CDG,24017150-a52f-43af-9d75-93f48768e5be,1,França,Média,Pendente,,Terminal 1,,22 de maio de 2026
VIP Lounge BAH,"BAH · Bahrein, Bahrein",,,20,"Bahrain International Airport (BAH Airport), Muharraq",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/a7/Bahrain_International_Airport_%28New_Terminal%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a7/Bahrain_International_Airport_%28New_Terminal%29.jpg,,BAH,1c789824-3242-4336-80db-11333d74d2a5,1,Bahrein,Média,Pendente,,,,26 de maio de 2026
Smoking Zone,"BCN · Barcelona, Espanha",,,20,"Terminal 1 (Aeroport de Barcelona-El Prat), 08820 El Prat de Llobregat Catalunya",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/5/59/PALACIO_LEGISLATIVO_01.JPG,https://upload.wikimedia.org/wikipedia/commons/5/59/PALACIO_LEGISLATIVO_01.JPG,,BCN,c521a203-738f-4fea-b541-ac025f14aa7a,1,Espanha,Média,Pendente,,,http://www.klm.es,26 de maio de 2026
Smoking Lounge,"BAH · Bahrein, Bahrein",,,20,"Bahrain International Airport (BAH) (near Gate 12), Bahrain",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/2/25/22_boeing_772_app_cmb.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/22_boeing_772_app_cmb.jpg,,BAH,ef626c99-7c1e-4559-ad16-3ec68cb5749f,1,Bahrein,Média,Pendente,,,,26 de maio de 2026
Arena VIP Club,"BSB · Brasília, Brasil",,,20,"Brasília, DF, 71608-000",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/b/bd/T_in_the_Park_Festival_2010.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bd/T_in_the_Park_Festival_2010.jpg,,BSB,1d8d060c-8ddd-49ca-be45-f6d7516881af,1,Brasil,Média,Pendente,,,,26 de maio de 2026
Al Reem Lounge,"AUH · Abu Dhabi, Emirados Árabes Unidos",,,20,"Abu Dhabi International Airport (AUH Airport), Abu Dhabi",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0c/Abu_Dhabi_%28UAE%29%2C_Zayed_International_Airport%2C_Terminal_A_%2803%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/Abu_Dhabi_%28UAE%29%2C_Zayed_International_Airport%2C_Terminal_A_%2803%29.jpg,,AUH,cf3c34fb-a518-44e0-b0fc-23a9a5b6498f,1,Emirados Árabes Unidos,Média,Pendente,,,,26 de maio de 2026
Qatar Airways Lounge BKK,"BKK · Bangkok, Tailândia",,,20,"Concourse D (BKK Airport), Bang Phli, จังหวัดฉะเชิงเทรา 10540",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0d/London_-_Heathrow_%28LHR_-_EGLL%29_AN1572653.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/London_-_Heathrow_%28LHR_-_EGLL%29_AN1572653.jpg,,BKK,6d9c6ec1-2778-49cf-a324-bfb65490cfd7,1,Tailândia,Média,Pendente,,,,26 de maio de 2026
SAS Business/Scandinavian Lounge,"ARN · Estocolmo, Suécia",,,20,"SkyCity, Terminal 5 (ARN Airport), 190 45 Stockholm-Arlanda",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0a/Scandinavian_Airlines_System_%2849606868433%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Scandinavian_Airlines_System_%2849606868433%29.jpg,,ARN,c04a8f6c-641e-4c2d-b2f0-278f47d701cc,1,Suécia,Média,Pendente,,,https://www.sas.se/en/travel-info/airport/lounges/,26 de maio de 2026
60° Lounge,"ARN · Estocolmo, Suécia",,,20,"Terminal 2 (ARN Airport), 190 45 Stockholm-Arlanda",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/e2/Arlanda_1_Publish.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Arlanda_1_Publish.jpg,,ARN,39e115e2-cbcb-4576-b5cc-631dbbff7b57,1,Suécia,Média,Pendente,,,,26 de maio de 2026
The View Lounge @ Brussels Airport B Gates,"BRU · Bruxelas, Bélgica",,,20,Zaventem,,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/b/b9/JFK_Aerial_Nov_14_2018.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/JFK_Aerial_Nov_14_2018.jpg,,BRU,2eeefd19-6c27-40a5-af53-33bc616b73c1,1,Bélgica,Média,Pendente,,,https://www.brusselsairlines.com/us/en/extra-services/lounges/brussels-airport-lounges,26 de maio de 2026
